AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202102,0150VDS04400,1,197207,1.70,107.00,79897,212,20210301083043
202102,0150VDS04600,1,221965,1.67,108.75,78927,1147,20210301083043
202102,0150VDS04800,1,197157,1.71,108.57,79429,657,20210301083043
202102,0150VDS05000,1,186599,1.58,106.82,78552,1521,20210301083043
202102,0150VDS05200,1,238706,1.83,110.22,78987,1065,20210301083043
202102,0150VDS05390,1,231880,2.31,101.73,79133,616,20210301083043
202102,0150VDS05600,1,31089,1.44,15.66,79970,82,20210301083043
202102,0150VDS05800,1,237593,1.54,110.92,79969,83,20210301083043
202102,0150VDS06000,1,238969,1.59,110.30,79968,84,20210301083043
202102,0150VDS06200,1,128708,1.89,101.18,79905,147,20210301083043
202102,0150VDS06400,1,47700,1.59,108.01,79941,99,20210301083043
202102,0150VDS06600,1,413595,2.57,101.87,79929,103,20210301083043
202102,0150VDS06700,1,418920,2.15,99.44,79903,128,20210301083043
202102,0150VDS06900,1,-1,-1.00,-1.00,79937,97,20210301083043
202102,0150VDS07000,1,-1,-1.00,-1.00,79972,68,20210301083043
202102,0150VDS07200,1,-1,-1.00,-1.00,79954,86,20210301083043
202102,0150VDS07300,1,49,3.35,107.12,79958,82,20210301083043
202102,0150VDS07400,1,409220,2.45,104.85,79956,96,20210301083043
202102,0150VDS07500,1,271752,3.11,112.72,78230,1814,20210301083043
202102,0150VDS07700,1,-1,-1.00,-1.00,79949,77,20210301083043
202102,0150VDS07900,1,408683,3.03,102.07,79973,79,20210301083043
202102,0150VDS08100,1,54,3.68,105.59,79970,70,20210301083043
202102,0150VDS08300,1,-1,-1.00,-1.00,79937,84,20210301083043
202102,0150VDS08500,1,396904,2.38,99.45,79866,165,20210301083043
202102,0150VDS08700,1,396381,2.22,106.99,79879,152,20210301083043
202102,0150VDS08900,1,405308,1.86,95.61,79892,140,20210301083043
202102,0150VDS09100,1,413605,2.83,102.37,79916,116,20210301083043
202102,0150VDS09200,1,397383,1.83,96.44,79915,117,20210301083043
202102,0150VDS09400,1,409277,3.18,90.11,79961,91,20210301083043
202102,0150VDS09410,1,374722,2.37,104.08,79907,145,20210301083043
202102,0150VDS09420,1,370460,3.16,98.71,70578,2901,20210301083043
202102,0150VDS09500,1,400235,1.84,97.26,79961,91,20210301083043
202102,0150VDS09700,1,409157,3.17,96.42,79853,199,20210301083043
202102,0150VDS09900,1,406622,1.75,97.82,79969,83,20210301083043
202102,0150VDS10100,1,447676,4.38,83.25,79961,91,20210301083043
202102,0150VDS10300,1,417316,2.87,101.84,79970,82,20210301083043
202102,0150VDS10400,1,380312,2.61,113.44,79970,82,20210301083043
202102,0150VDS10500,1,409334,1.83,102.71,79972,80,20210301083043
202102,0150VDS10700,1,415172,2.64,112.49,79962,90,20210301083043
202102,0150VDS10800,1,417322,1.88,103.35,79958,94,20210301083043
202102,0150VDS11000,1,421222,1.72,101.42,79946,100,20210301083043
202102,0150VDS11200,1,355031,2.71,100.78,77959,1225,20210301083043
202102,0150VDS11400,1,396136,2.71,104.20,79758,294,20210301083043
202102,0150VDS11600,1,450495,2.26,103.57,79956,83,20210301083043
202102,0150VDS11700,1,384258,1.78,102.37,79968,84,20210301083043
202102,0150VDS11900,1,380684,2.40,80.78,79903,116,20210301083043
202102,0150VDS12100,1,398280,2.60,105.72,79502,518,20210301083043
202102,0150VDS12200,1,391052,1.67,105.85,78789,1262,20210301083043
202102,0150VDS12400,1,395080,1.88,107.08,78830,1078,20210301083043
202102,0150VDS12500,1,420369,2.23,105.98,78800,822,20210301083043
202102,0150VDS12700,1,393408,2.25,103.58,79906,146,20210301083043
202102,0150VDS12900,1,322016,5.79,95.37,79953,99,20210301083043
202102,0150VDS13100,1,514943,2.52,105.09,79863,188,20210301083043
202102,0150VDS13300,1,59618,4.75,96.40,79840,189,20210301083043
202102,0150VDS13400,1,477678,5.93,100.53,79746,305,20210301083043
202102,0150VDS13800,1,51969,2.22,112.00,7205,87,20210301083043
202102,0150VDS13900,1,324270,2.40,110.26,79591,460,20210301083043
202102,0150VDS14100,1,349575,1.82,108.17,79969,83,20210301083043
202102,0150VDS14300,1,351011,1.81,109.47,79964,88,20210301083043
202102,0150VDS14400,1,325468,2.47,104.52,79922,129,20210301083043
202102,0150VDS14600,1,411644,2.26,106.17,79885,167,20210301083043
202102,0150VDS14800,1,4,2.84,86.25,79971,69,20210301083043
202102,0150VDS14850,1,410789,2.19,106.46,79882,170,20210301083043
202102,0150VDS15200,1,223912,1.85,116.31,79862,190,20210301083043
202102,0150VDS15400,1,380251,3.05,98.79,79962,89,20210301083043
202102,0150VDS15600,1,321403,2.40,107.01,79954,94,20210301083043
202102,0150VDS15800,1,-1,-1.00,-1.00,79952,88,20210301083043
202102,0150VDS16000,1,-1,-1.00,-1.00,79947,89,20210301083043
