AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202105,1710VDE00180,1,741765,3.16,100.47,89246,0,20210601083039
202105,1710VDE00190,1,769356,3.75,97.06,89243,0,20210601083039
202105,1710VDE00200,1,769648,3.59,95.23,89261,0,20210601083039
202105,1710VDE00210,1,769331,3.77,93.58,89258,0,20210601083039
202105,1710VDE00220,1,770339,3.88,94.64,89237,0,20210601083039
202105,1710VDE00230,1,770764,3.81,95.07,89244,0,20210601083039
202105,1710VDE00240,1,767463,3.88,93.07,89263,0,20210601083039
202105,1710VDE00250,1,767375,4.13,93.03,89251,0,20210601083039
202105,1710VDE00260,1,766581,5.36,71.18,89275,0,20210601083039
202105,1710VDS00010,1,1174208,3.57,92.23,89266,0,20210601083039
202105,1710VDS00020,1,1181327,3.31,101.77,89222,0,20210601083039
202105,1710VDS00030,1,1180618,3.36,94.77,89272,0,20210601083039
202105,1710VDS00040,1,1175822,3.33,101.13,89237,0,20210601083039
202105,1710VDS00050,1,1858583,5.61,97.46,89236,0,20210601083039
202105,1710VDS00060,1,1582475,4.99,91.67,89270,0,20210601083039
202105,1710VDS00070,1,1896735,6.17,87.38,89256,0,20210601083039
202105,1710VDS00080,1,1911618,7.40,79.75,89255,0,20210601083039
202105,1710VDS00090,1,1923184,8.19,77.60,89250,0,20210601083039
202105,1710VDS00100,1,1539056,8.91,75.11,89271,0,20210601083039
202105,1710VDS00110,1,1821879,8.17,77.55,89236,0,20210601083039
202105,1710VDS00120,1,1815752,8.47,76.25,89226,0,20210601083039
202105,1710VDS00130,1,1817409,8.68,76.24,89226,0,20210601083039
202105,1710VDS00140,1,1785632,10.18,72.29,89238,0,20210601083039
202105,1710VDS00150,1,1401802,6.19,90.39,89245,0,20210601083039
202105,1710VDS00160,1,1410426,5.33,88.03,89260,0,20210601083039
202105,1710VDS00170,1,733878,2.38,94.00,89112,0,20210601083039
202105,1710VDS00180,1,619636,2.71,101.68,89241,0,20210601083039
202105,1710VDS00190,1,622499,2.75,98.08,89261,0,20210601083039
202105,1710VDS00200,1,622241,2.88,95.38,89262,0,20210601083039
202105,1710VDS00210,1,620820,3.09,87.69,89271,0,20210601083039
202105,1710VDS00220,1,622878,3.19,87.41,89273,0,20210601083039
202105,1710VDS00230,1,620092,3.37,84.70,88966,0,20210601083039
